ig_book,ig_no,phi_no,header,location,tqp,taq,cross_cen,tpq_bce,taq_bce,tpq_cen,taq_cen,analysis_cen,token,data_type,simplex
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,223,2441,"[ ]
Att. — non-stoich. — 343/2 — IG II² 223 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 306Agora XV 34",Athens,343,342,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,237,2455,"[ ]
Att. — stoich. 41 — 338/7 — IG II² 237 Add. (pt. 1.2 p. 659)

See also:
SEG 17:24Schwenk, Athens 1IG II³,1 316SEG 31:76SEG 21:266",Athens,338,337,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,237,2455,"[ ]
Att. — stoich. 41 — 338/7 — IG II² 237 Add. (pt. 1.2 p. 659)

See also:
SEG 17:24Schwenk, Athens 1IG II³,1 316SEG 31:76SEG 21:266",Athens,338,337,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,238,2456,"[ ]
Att. — stoich. 24 — 338/7

See also:
IG II³,1 317Schwenk, Athens 2SEG 17:25",Athens,338,337,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,244,2462,"[ ]
Att. — stoich. 110 — 337/6

See also:
IG II³,1 429Schwenk, Athens 3SEG 19:57SEG 35:62",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,244,2462,"[ ]
Att. — stoich. 110 — 337/6

See also:
IG II³,1 429Schwenk, Athens 3SEG 19:57SEG 35:62",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,244,2462,"[ ]
Att. — stoich. 110 — 337/6

See also:
IG II³,1 429Schwenk, Athens 3SEG 19:57SEG 35:62",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,244,2462,"[ ]
Att. — stoich. 110 — 337/6

See also:
IG II³,1 429Schwenk, Athens 3SEG 19:57SEG 35:62",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,244,2462,"[ ]
Att. — stoich. 110 — 337/6

See also:
IG II³,1 429Schwenk, Athens 3SEG 19:57SEG 35:62",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,289,2506,"[ ]
Att. — stoich. 26 — ante 336/5

See also:
Schwenk, Athens 87SEG 39:75",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,βουλης,η,TRUE
IG II²,304,2521,"[ ]
Att. — stoich. 30 — ante 336/5

See also:
Schwenk, Athens 14MDAI(A) 67 (1942) 6,3SEG 18:11",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,βουλης,η,TRUE
IG II²,304,2521,"[ ]
Att. — stoich. 30 — ante 336/5

See also:
Schwenk, Athens 14MDAI(A) 67 (1942) 6,3SEG 18:11",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,βουλη,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,337,2554,"[ ]
Att. — stoich. 20 — 333/2

See also:
IG II³,1 337Schwenk, Athens 27",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,351,2568,"[ ]
Att. — stoich. 19-25 — 330/29 — IG II² 351 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 352Schwenk, Athens 48SEG 21:283SEG 24:99",Athens,330,329,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,354,2571,"[ ]
Att. — stoich. 34 — 328/7

See also:
Schwenk, Athens 54SEG 18:14SEG 21:285",Athens,328,327,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουληι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,361,2578,"[ ]
Att. — non-stoich. — 325/4

See also:
IG II³,1 368Schwenk, Athens 69SEG 14:57",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,365,2582,"[ ]
Att. — stoich. 32 — 323/2

See also:
IG II³,1 375Schwenk, Athens 79SEG 21:294SEG 30:66",Athens,323,322,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,373,2590,"[ ]
Att. — stoich. 33-39 — 322/1

See also:
IG II³,1 324SEG 21:301SEG 40:74Schwenk, Athens 88SEG 24:105",Athens,322,321,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,448,2666,"[ ]
Att. — stoich. 41 — 323/2

See also:
SEG 32:90SEG 21:297SEG 22:95IG II³,1 378SEG 21:317Schwenk, Athens 83",Athens,323,322,FALSE,TRUE,TRUE,400,400,400,βουλης,η,TRUE
IG II²,448,2666,"[ ]
Att. — stoich. 41 — 323/2

See also:
SEG 32:90SEG 21:297SEG 22:95IG II³,1 378SEG 21:317Schwenk, Athens 83",Athens,323,322,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,448,2666,"[ ]
Att. — stoich. 41 — 323/2

See also:
SEG 32:90SEG 21:297SEG 22:95IG II³,1 378SEG 21:317Schwenk, Athens 83",Athens,323,322,FALSE,TRUE,TRUE,400,400,400,βουλην,η,TRUE
IG II²,448,2666,"[ ]
Att. — stoich. 41 — 323/2

See also:
SEG 32:90SEG 21:297SEG 22:95IG II³,1 378SEG 21:317Schwenk, Athens 83",Athens,323,322,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,448,2666,"[ ]
Att. — stoich. 41 — 323/2

See also:
SEG 32:90SEG 21:297SEG 22:95IG II³,1 378SEG 21:317Schwenk, Athens 83",Athens,323,322,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,604,2823,"[ ]
Att. — fin. s. IV a.

See also:
Schwenk, Athens 14MDAI(A) 67 (1942) 6,3SEG 18:11",Athens,350,301,FALSE,TRUE,TRUE,400,400,400,βουλη,η,TRUE
IG II²,656,2875,"[ ]
Att. — non-stoich. — 288/7 — IG II² 656 Add. (pt. 1.2 p. 662)

See also:
Agora XV 69",Athens,288,287,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,661,2880,"[ ]
Att. — stoich. 36 — 283/2

See also:
IG II³,1 915I.Eleusis 181",Eleusis,283,282,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,661,2880,"[ ]
Att. — stoich. 36 — 283/2

See also:
IG II³,1 915I.Eleusis 181",Eleusis,283,282,FALSE,TRUE,TRUE,300,300,300,βουλην,η,TRUE
IG II²,661,2880,"[ ]
Att. — stoich. 36 — 283/2

See also:
IG II³,1 915I.Eleusis 181",Eleusis,283,282,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,661,2880,"[ ]
Att. — stoich. 36 — 283/2

See also:
IG II³,1 915I.Eleusis 181",Eleusis,283,282,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,674,2893,"[ ]
Att. — 277/6? — IG II² 674 Add. (pt. 1.2 p. 663)

See also:
IG II³,1 900Agora XV 78",Athens,277,276,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,674,2893,"[ ]
Att. — 277/6? — IG II² 674 Add. (pt. 1.2 p. 663)

See also:
IG II³,1 900Agora XV 78",Athens,277,276,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,678,2897,"[ ]
Att. — non-stoich. — 276/5

See also:
IG II³,1 921Agora XV 85",Athens,276,275,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,678,2897,"[ ]
Att. — non-stoich. — 276/5

See also:
IG II³,1 921Agora XV 85",Athens,276,275,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,678,2897,"[ ]
Att. — non-stoich. — 276/5

See also:
IG II³,1 921Agora XV 85",Athens,276,275,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,678,2897,"[ ]
Att. — non-stoich. — 276/5

See also:
IG II³,1 921Agora XV 85",Athens,276,275,FALSE,TRUE,TRUE,300,300,300,βουλην,η,TRUE
IG II²,678,2897,"[ ]
Att. — non-stoich. — 276/5

See also:
IG II³,1 921Agora XV 85",Athens,276,275,FALSE,TRUE,TRUE,300,300,300,βουλην,η,TRUE
IG II²,683,2902,"[ ]
Att. — stoich. 36 — 274/3 — IG II² 683 Add. (pt. 1.2 p. 664)

See also:
IG II³,1 1009I.Eleusis 192",Eleusis,274,273,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,778,2996,"[ ]
Att. — stoich. 33 — c. 244/3

See also:
IG II³,1 997Agora XVI 208",Athens,244,243,FALSE,TRUE,TRUE,300,300,300,βουληι,η,TRUE
IG II²,807,3025,"[ ]
Att. — non-stoich. — med. s. III a.

See also:
IG II³,1 1188I.Eleusis 202",Eleusis,275,225,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,847,3066,"[ ]
Att. — non-stoich. — c. 215/4

See also:
IG II³,1 1164I.Eleusis 208",Eleusis,215,214,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,847,3066,"[ ]
Att. — non-stoich. — c. 215/4

See also:
IG II³,1 1164I.Eleusis 208",Eleusis,215,214,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,847,3066,"[ ]
Att. — non-stoich. — c. 215/4

See also:
IG II³,1 1164I.Eleusis 208",Eleusis,215,214,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,847,3066,"[ ]
Att. — non-stoich. — c. 215/4

See also:
IG II³,1 1164I.Eleusis 208",Eleusis,215,214,FALSE,TRUE,TRUE,300,300,300,βουλην,η,TRUE
IG II²,847,3066,"[ ]
Att. — non-stoich. — c. 215/4

See also:
IG II³,1 1164I.Eleusis 208",Eleusis,215,214,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,848,3067,"[ ]
Att. — non-stoich. — c. 209/8 — IG II² 848 Add. (pt. 1.2 p. 668)

See also:
IG II³,1 1168Agora XV 129",Athens,209,208,FALSE,TRUE,TRUE,300,300,300,βουλη,η,TRUE
IG II²,864,3084,"[ ]
Att. — non-stoich. — fin. s. III a.

See also:
IG II³,1 1260Agora XV 186",Athens,250,201,FALSE,TRUE,TRUE,300,300,300,βουλης,η,TRUE
IG II²,890,3110,"[ ]
Att. — non-stoich. — c. 188/7

See also:
IG II³,1 1275Agora XV 174",Athens,188,187,FALSE,TRUE,TRUE,200,200,200,βουλης,η,TRUE
IG II²,913,3133,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1232Agora XV 137",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,913,3133,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1232Agora XV 137",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,913,3133,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1232Agora XV 137",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,913,3133,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1232Agora XV 137",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,914,3134,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1383Agora XV 193",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλης,η,TRUE
IG II²,915,3135,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1177Agora XV 147",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,915,3135,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1177Agora XV 147",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,915,3135,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1177Agora XV 147",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλης,η,TRUE
IG II²,915,3135,"[ ]
Att. — non-stoich. — c. 200 a.

See also:
IG II³,1 1177Agora XV 147",Athens,200,200,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,917,3137,"[ ]
Att. — non-stoich. — init. s. II a.

See also:
IG II³,1 1153Agora XV 128SEG 28:65",Athens,200,150,FALSE,TRUE,TRUE,200,200,200,βουλης,η,TRUE
IG II²,917,3137,"[ ]
Att. — non-stoich. — init. s. II a.

See also:
IG II³,1 1153Agora XV 128SEG 28:65",Athens,200,150,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,917,3137,"[ ]
Att. — non-stoich. — init. s. II a.

See also:
IG II³,1 1153Agora XV 128SEG 28:65",Athens,200,150,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,918,3138,"[ ]
Att. — non-stoich. — init. s. II a.

See also:
IG II³,1 1400Agora XV 214",Athens,200,150,FALSE,TRUE,TRUE,200,200,200,βουλης,η,TRUE
IG II²,920,3140,"[ ]
Att. — non-stoich. — init. s. II a.

See also:
IG II³,1 1301Agora XV 168",Athens,200,150,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
IG II²,921,3141,"[ ]
Att. — non-stoich. — c. init. s. II a.

See also:
Agora XV 232SEG 26:113SEG 28:88SEG 40:117",Athens,200,150,FALSE,TRUE,TRUE,200,200,200,βουλη,η,TRUE
