ig_book,ig_no,phi_no,header,location,tqp,taq,cross_cen,tpq_bce,taq_bce,tpq_cen,taq_cen,analysis_cen,token,data_type,simplex
IG II²,237,2455,"[ ]
Att. — stoich. 41 — 338/7 — IG II² 237 Add. (pt. 1.2 p. 659)

See also:
SEG 17:24Schwenk, Athens 1IG II³,1 316SEG 31:76SEG 21:266",Athens,338,337,FALSE,TRUE,TRUE,400,400,400,δημος,η,TRUE
IG II²,238,2456,"[ ]
Att. — stoich. 24 — 338/7

See also:
IG II³,1 317Schwenk, Athens 2SEG 17:25",Athens,338,337,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,238,2456,"[ ]
Att. — stoich. 24 — 338/7

See also:
IG II³,1 317Schwenk, Athens 2SEG 17:25",Athens,338,337,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,238,2456,"[ ]
Att. — stoich. 24 — 338/7

See also:
IG II³,1 317Schwenk, Athens 2SEG 17:25",Athens,338,337,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,240,2458,"[ ]
Att. — stoich. 27 — 337/6

See also:
IG II³,1 322Schwenk, Athens 7SEG 31:77",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,240,2458,"[ ]
Att. — stoich. 27 — 337/6

See also:
IG II³,1 322Schwenk, Athens 7SEG 31:77",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,240,2458,"[ ]
Att. — stoich. 27 — 337/6

See also:
IG II³,1 322Schwenk, Athens 7SEG 31:77",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,244,2462,"[ ]
Att. — stoich. 110 — 337/6

See also:
IG II³,1 429Schwenk, Athens 3SEG 19:57SEG 35:62",Athens,337,336,FALSE,TRUE,TRUE,400,400,400,φιλοδημος,η,FALSE
IG II²,276,2494,"[ ]
Att. — stoich. 31 — ante 336/5

See also:
IG II³,1 418Schwenk, Athens 12",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημωι,η,TRUE
IG II²,276,2494,"[ ]
Att. — stoich. 31 — ante 336/5

See also:
IG II³,1 418Schwenk, Athens 12",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημος,η,TRUE
IG II²,276,2494,"[ ]
Att. — stoich. 31 — ante 336/5

See also:
IG II³,1 418Schwenk, Athens 12",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημου,η,TRUE
IG II²,276,2494,"[ ]
Att. — stoich. 31 — ante 336/5

See also:
IG II³,1 418Schwenk, Athens 12",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημωι,η,TRUE
IG II²,304,2521,"[ ]
Att. — stoich. 30 — ante 336/5

See also:
Schwenk, Athens 14MDAI(A) 67 (1942) 6,3SEG 18:11",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημωι,η,TRUE
IG II²,304,2521,"[ ]
Att. — stoich. 30 — ante 336/5

See also:
Schwenk, Athens 14MDAI(A) 67 (1942) 6,3SEG 18:11",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημου,η,TRUE
IG II²,304,2521,"[ ]
Att. — stoich. 30 — ante 336/5

See also:
Schwenk, Athens 14MDAI(A) 67 (1942) 6,3SEG 18:11",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημωι,η,TRUE
IG II²,304,2521,"[ ]
Att. — stoich. 30 — ante 336/5

See also:
Schwenk, Athens 14MDAI(A) 67 (1942) 6,3SEG 18:11",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημος,η,TRUE
IG II²,304,2521,"[ ]
Att. — stoich. 30 — ante 336/5

See also:
Schwenk, Athens 14MDAI(A) 67 (1942) 6,3SEG 18:11",Athens,NA,335,NA,TRUE,TRUE,NA,400,400,δημος,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,330,2547,"[ ]
Att. — stoich. 46 — 335/4

See also:
IG II³,1 327Schwenk, Athens 18",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,χαριδημος,η,FALSE
IG II²,333,2550,"[ ]
Att. — stoich. — 335/4

See also:
IG II³,1 445Schwenk, Athens 21",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημοσιου,η,FALSE
IG II²,333,2550,"[ ]
Att. — stoich. — 335/4

See also:
IG II³,1 445Schwenk, Athens 21",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημος,η,TRUE
IG II²,333,2550,"[ ]
Att. — stoich. — 335/4

See also:
IG II³,1 445Schwenk, Athens 21",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημοσιοι,η,FALSE
IG II²,333,2550,"[ ]
Att. — stoich. — 335/4

See also:
IG II³,1 445Schwenk, Athens 21",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,333,2550,"[ ]
Att. — stoich. — 335/4

See also:
IG II³,1 445Schwenk, Athens 21",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,334,2551,"[ ]
Att. — stoich. 42 — c. 335/4 — IG II² 334 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 447Schwenk, Athens 17SEG 44:40",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,334,2551,"[ ]
Att. — stoich. 42 — c. 335/4 — IG II² 334 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 447Schwenk, Athens 17SEG 44:40",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,334,2551,"[ ]
Att. — stoich. 42 — c. 335/4 — IG II² 334 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 447Schwenk, Athens 17SEG 44:40",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,334,2551,"[ ]
Att. — stoich. 42 — c. 335/4 — IG II² 334 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 447Schwenk, Athens 17SEG 44:40",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,334,2551,"[ ]
Att. — stoich. 42 — c. 335/4 — IG II² 334 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 447Schwenk, Athens 17SEG 44:40",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,δημος,η,TRUE
IG II²,337,2554,"[ ]
Att. — stoich. 20 — 333/2

See also:
IG II³,1 337Schwenk, Athens 27",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,337,2554,"[ ]
Att. — stoich. 20 — 333/2

See also:
IG II³,1 337Schwenk, Athens 27",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,337,2554,"[ ]
Att. — stoich. 20 — 333/2

See also:
IG II³,1 337Schwenk, Athens 27",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,337,2554,"[ ]
Att. — stoich. 20 — 333/2

See also:
IG II³,1 337Schwenk, Athens 27",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,337,2554,"[ ]
Att. — stoich. 20 — 333/2

See also:
IG II³,1 337Schwenk, Athens 27",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημος,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,σωσιδημου,η,FALSE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,338,2555,"[ ]
Att. — stoich. 35 — 333/2

See also:
IG II³,1 338Schwenk, Athens 28Epigr. tou Oropou 295",Athens,333,332,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,343,2560,"[ ]
Att. — stoich. 36-38 — c. 332/1? — IG II² 343 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 379Schwenk, Athens 84SEG 24:103",Athens,332,331,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,343,2560,"[ ]
Att. — stoich. 36-38 — c. 332/1? — IG II² 343 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 379Schwenk, Athens 84SEG 24:103",Athens,332,331,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,343,2560,"[ ]
Att. — stoich. 36-38 — c. 332/1? — IG II² 343 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 379Schwenk, Athens 84SEG 24:103",Athens,332,331,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,344,2561,"[ ]
Att. — stoich. 23 — 332/1

See also:
SEG 21:279SEG 3:84aIG II³,1 342SEG 32:92aSchwenk, Athens 33",Athens,332,331,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,347,2564,"[ ]
Att. — stoich. 22 — 332/1

See also:
IG II³,1 347SEG 39:86SEG 45:74SEG 14:55Schwenk, Athens 38",Athens,332,331,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,347,2564,"[ ]
Att. — stoich. 22 — 332/1

See also:
IG II³,1 347SEG 39:86SEG 45:74SEG 14:55Schwenk, Athens 38",Athens,332,331,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,347,2564,"[ ]
Att. — stoich. 22 — 332/1

See also:
IG II³,1 347SEG 39:86SEG 45:74SEG 14:55Schwenk, Athens 38",Athens,332,331,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,349,2566,"[ ]
Att. — stoich. 28 — 331/0 — IG II² 349 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 351Schwenk, Athens 45",Athens,331,330,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,349,2566,"[ ]
Att. — stoich. 28 — 331/0 — IG II² 349 Add. (pt. 1.2 p. 659)

See also:
IG II³,1 351Schwenk, Athens 45",Athens,331,330,FALSE,TRUE,TRUE,400,400,400,δημος,η,TRUE
IG II²,351,2568,"[ ]
Att. — stoich. 19-25 — 330/29 — IG II² 351 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 352Schwenk, Athens 48SEG 21:283SEG 24:99",Athens,330,329,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,351,2568,"[ ]
Att. — stoich. 19-25 — 330/29 — IG II² 351 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 352Schwenk, Athens 48SEG 21:283SEG 24:99",Athens,330,329,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,351,2568,"[ ]
Att. — stoich. 19-25 — 330/29 — IG II² 351 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 352Schwenk, Athens 48SEG 21:283SEG 24:99",Athens,330,329,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,351,2568,"[ ]
Att. — stoich. 19-25 — 330/29 — IG II² 351 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 352Schwenk, Athens 48SEG 21:283SEG 24:99",Athens,330,329,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,351,2568,"[ ]
Att. — stoich. 19-25 — 330/29 — IG II² 351 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 352Schwenk, Athens 48SEG 21:283SEG 24:99",Athens,330,329,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,353,2570,"[ ]
Att. — stoich. 23 — 329/8

See also:
IG II³,1 356Schwenk, Athens 51",Athens,329,328,FALSE,TRUE,TRUE,400,400,400,δημαδης,η,FALSE
IG II²,354,2571,"[ ]
Att. — stoich. 34 — 328/7

See also:
Schwenk, Athens 54SEG 18:14SEG 21:285",Athens,328,327,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,354,2571,"[ ]
Att. — stoich. 34 — 328/7

See also:
Schwenk, Athens 54SEG 18:14SEG 21:285",Athens,328,327,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,354,2571,"[ ]
Att. — stoich. 34 — 328/7

See also:
Schwenk, Athens 54SEG 18:14SEG 21:285",Athens,328,327,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,356,2573,"[ ]
Att. — stoich. 20 — 327/6

See also:
IG II³,1 361Schwenk, Athens 58SEG 21:286",Athens,327,326,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,356,2573,"[ ]
Att. — stoich. 20 — 327/6

See also:
IG II³,1 361Schwenk, Athens 58SEG 21:286",Athens,327,326,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,358,2575,"[ ]
Att. — stoich. 35 — 327/6

See also:
Schwenk, Athens 62SEG 21:326",Athens,327,326,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,358,2575,"[ ]
Att. — stoich. 35 — 327/6

See also:
Schwenk, Athens 62SEG 21:326",Athens,327,326,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημοσθενης,η,FALSE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημοκλεους,η,FALSE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημος,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημος,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημον,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημου,η,TRUE
IG II²,360,2577,"[ ]
Att. — stoich. 39 — 325/4 — IG II² 360 Add. (pt. 1.2 p. 660)

See also:
IG II³,1 367Schwenk, Athens 68",Athens,325,324,FALSE,TRUE,TRUE,400,400,400,δημωι,η,TRUE
