ig_book,ig_no,phi_no,header,location,tqp,taq,cross_cen,tpq_bce,taq_bce,tpq_cen,taq_cen,analysis_cen,token,data_type,simplex
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1673,3898,"[ ]
Att. — non-stoich. — 327/6?

See also:
SEG 32:167I.Eleusis 159SEG 34:122",Eleusis,327,326,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1673a,3899,"[ ]
Att. — non-stoich. — fin. s. IV a. — IG II² 1673a Add. (pt. 2.2 pp. 812-813)

See also:
SEG 19:148I.Eleusis 150",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1673a,3899,"[ ]
Att. — non-stoich. — fin. s. IV a. — IG II² 1673a Add. (pt. 2.2 pp. 812-813)

See also:
SEG 19:148I.Eleusis 150",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1674,3900,"[ ]
Att. — non-stoich. — post med. s. IV a.

See also:
I.Eleusis 147",Eleusis,350,NA,NA,TRUE,TRUE,400,NA,400,τοις,οι,1
IG II²,1675,3901,"[ ]
Att. — stoich. 30 — c. 337/6

See also:
SEG 45:154I.Eleusis 157",Eleusis,337,336,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1675,3901,"[ ]
Att. — stoich. 30 — c. 337/6

See also:
SEG 45:154I.Eleusis 157",Eleusis,337,336,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1675,3901,"[ ]
Att. — stoich. 30 — c. 337/6

See also:
SEG 45:154I.Eleusis 157",Eleusis,337,336,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1675,3901,"[ ]
Att. — stoich. 30 — c. 337/6

See also:
SEG 45:154I.Eleusis 157",Eleusis,337,336,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1675,3901,"[ ]
Att. — stoich. 30 — c. 337/6

See also:
SEG 45:154I.Eleusis 157",Eleusis,337,336,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1675,3901,"[ ]
Att. — stoich. 30 — c. 337/6

See also:
SEG 45:154I.Eleusis 157",Eleusis,337,336,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1680,3906,"[ ]
Att. — stoich. 34-37 — fin. s. IV a.

See also:
I.Eleusis 165",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τω,NA,NA
IG II²,1680,3906,"[ ]
Att. — stoich. 34-37 — fin. s. IV a.

See also:
I.Eleusis 165",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1682,3908,"[ ]
Att. — stoich. 49 — 289/8

See also:
I.Eleusis 141",Eleusis,289,288,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG II²,1682,3908,"[ ]
Att. — stoich. 49 — 289/8

See also:
I.Eleusis 141",Eleusis,289,288,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG II²,1682,3908,"[ ]
Att. — stoich. 49 — 289/8

See also:
I.Eleusis 141",Eleusis,289,288,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG II²,1682,3908,"[ ]
Att. — stoich. 49 — 289/8

See also:
I.Eleusis 141",Eleusis,289,288,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG II²,1682,3908,"[ ]
Att. — stoich. 49 — 289/8

See also:
I.Eleusis 141",Eleusis,289,288,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG II²,1683,3909,"[ ]
Att. — stoich. — 289/8

See also:
I.Eleusis 145",Eleusis,289,288,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG II²,1700,3926,"[ ]
Att. — non-stoich. — 335/4

See also:
Agora XV 43",Athens,335,334,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1740,3967,"[ ]
Att. — fere stoich. — ante 388/7

See also:
Agora XV 12SEG 36:218",Athens,NA,387,NA,TRUE,TRUE,NA,400,400,τωι,ωι,1
IG II²,1742,3969,"[ ]
Att. — stoich. — ante med. s. IV a.

See also:
Agora XV 13",Athens,NA,350,NA,TRUE,TRUE,NA,400,400,τωι,ωι,1
IG II²,1747,3974,"[ ]
Att. — c. 350 a.

See also:
Agora XV 36",Athens,350,350,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,1749,3976,"[ ]
Att. — non-stoich. — 341/0

See also:
Agora XV 38",Athens,341,340,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,1749,3976,"[ ]
Att. — non-stoich. — 341/0

See also:
Agora XV 38",Athens,341,340,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG II²,2500,4741,"[ ]
Att. — stoich. 66 — fin. s. IV a.

See also:
I.Eleusis 176",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,2500,4741,"[ ]
Att. — stoich. 66 — fin. s. IV a.

See also:
I.Eleusis 176",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,2500,4741,"[ ]
Att. — stoich. 66 — fin. s. IV a.

See also:
I.Eleusis 176",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,2500,4741,"[ ]
Att. — stoich. 66 — fin. s. IV a.

See also:
I.Eleusis 176",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,2500,4741,"[ ]
Att. — stoich. 66 — fin. s. IV a.

See also:
I.Eleusis 176",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,2500,4741,"[ ]
Att. — stoich. 66 — fin. s. IV a.

See also:
I.Eleusis 176",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,2500,4741,"[ ]
Att. — stoich. 66 — fin. s. IV a.

See also:
I.Eleusis 176",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τωι,ωι,1
IG II²,2795,5047,"[ ]
Att. — s. IV a.

See also:
I.Eleusis 90",Eleusis,400,301,FALSE,TRUE,TRUE,400,400,400,τοιν,οι,1
IG II²,2844,5098,"[ ]
Att. — stoich. 25 — post med. s. IV a.

See also:
I.Eleusis 61SEG 24:209",Eleusis,350,NA,NA,TRUE,TRUE,400,NA,400,τοι,οι,1
IG II²,2845,5099,"[ ]
Att. — non-stoich. — post med. s. IV a.

See also:
I.Eleusis 79",Eleusis,350,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG II²,2944,5201,"[ ]
Att. — s. III a.

See also:
I.Eleusis 236SEG 40:186",Eleusis,300,201,FALSE,TRUE,TRUE,300,300,300,τω,NA,NA
IG II²,3460,5737,"[ ]
Att. — 257/6

See also:
I.Eleusis 186",Eleusis,257,256,FALSE,TRUE,TRUE,300,300,300,τω,NA,NA
IG II²,3460,5737,"[ ]
Att. — 257/6

See also:
I.Eleusis 186",Eleusis,257,256,FALSE,TRUE,TRUE,300,300,300,τω,NA,NA
IG II²,4552,6846,"[ ]
Att. — init. s. IV a.

See also:
I.Eleusis 57",Eleusis,400,350,FALSE,TRUE,TRUE,400,400,400,τοιν,οι,1
IG II²,4608,6903,"[ ]
Att. — fin. s. IV a.

See also:
I.Eleusis 58",Eleusis,350,301,FALSE,TRUE,TRUE,400,400,400,τοιν,οι,1
IG II²,4664,6961,"[ ]
Att. — s. IV/III a.

See also:
I.Eleusis 126",Eleusis,400,201,TRUE,TRUE,TRUE,400,300,300,τοιν,οι,1
IG VII,1,143477,"[ ]
Megaris — Megara — after 306 BC

See also:
SEG 33:350bis",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τοι,οι,1
IG VII,1,143477,"[ ]
Megaris — Megara — after 306 BC

See also:
SEG 33:350bis",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τοις,οι,1
IG VII,1,143477,"[ ]
Megaris — Megara — after 306 BC

See also:
SEG 33:350bis",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τοις,οι,1
IG VII,1,143477,"[ ]
Megaris — Megara — after 306 BC

See also:
SEG 33:350bis",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,1,143477,"[ ]
Megaris — Megara — after 306 BC

See also:
SEG 33:350bis",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τοις,οι,1
IG VII,2,143478,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,2,143478,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,2,143478,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τοις,οι,1
IG VII,3,143479,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,3,143479,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,3,143479,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τοις,οι,1
IG VII,4,143480,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,4,143480,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,4,143480,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,5,143481,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,5,143481,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,5,143481,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,5,143481,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,6,143482,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,6,143482,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,7,143483,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,7,143483,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,7,143483,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,τωι,ωι,1
IG VII,8,143484,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,8,143484,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,9,143485,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,9,143485,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,9,143485,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,9,143485,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,10,143486,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,10,143486,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,10,143486,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,10,143486,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,10,143486,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,11,143487,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,12,143488,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,12,143488,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,12,143488,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,13,143489,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,13,143489,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,13,143489,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,14,143490,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,14,143490,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,14,143490,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,14,143490,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,15,143491,"[ ]
Megaris — Megara — 192-159 BC",Megara,192,159,FALSE,TRUE,TRUE,200,200,200,τω,NA,NA
IG VII,21,143497,"[ ]
Megaris — Megara — early 2nd c. BC",Megara,200,150,FALSE,TRUE,TRUE,200,200,200,τοις,οι,1
IG VII,21,143497,"[ ]
Megaris — Megara — early 2nd c. BC",Megara,200,150,FALSE,TRUE,TRUE,200,200,200,τοις,οι,1
IG VII,21,143497,"[ ]
Megaris — Megara — early 2nd c. BC",Megara,200,150,FALSE,TRUE,TRUE,200,200,200,τωι,ωι,1
IG VII,21,143497,"[ ]
Megaris — Megara — early 2nd c. BC",Megara,200,150,FALSE,TRUE,TRUE,200,200,200,τοι,οι,1
IG VII,21,143497,"[ ]
Megaris — Megara — early 2nd c. BC",Megara,200,150,FALSE,TRUE,TRUE,200,200,200,τοι,οι,1
IG VII,21,143497,"[ ]
Megaris — Megara — early 2nd c. BC",Megara,200,150,FALSE,TRUE,TRUE,200,200,200,τοις,οι,1
IG VII,42,143518,"[ ]
Megaris — Megara — 242-223 BC",Megara,242,223,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,43,143519,"[ ]
Megaris — Megara — 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,188,143665,"[ ]
Megaris — Pagai — 242-223 BC

See also:
SEG 13:327",Pagai,242,223,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,189,143666,"[ ]
Megaris — Pagai — 242-223 BC? — cf. Add. et Corr. p.743

See also:
SEG 13:327",Pagai,242,223,FALSE,TRUE,TRUE,300,300,300,τω,NA,NA
IG VII,189,143666,"[ ]
Megaris — Pagai — 242-223 BC? — cf. Add. et Corr. p.743

See also:
SEG 13:327",Pagai,242,223,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,189,143666,"[ ]
Megaris — Pagai — 242-223 BC? — cf. Add. et Corr. p.743

See also:
SEG 13:327",Pagai,242,223,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,189,143666,"[ ]
Megaris — Pagai — 242-223 BC? — cf. Add. et Corr. p.743

See also:
SEG 13:327",Pagai,242,223,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,189,143666,"[ ]
Megaris — Pagai — 242-223 BC? — cf. Add. et Corr. p.743

See also:
SEG 13:327",Pagai,242,223,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,207,143684,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τοι,οι,1
IG VII,207,143684,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τως,,1
IG VII,207,143684,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τοι,οι,1
IG VII,207,143684,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,207,143684,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τοι,οι,1
IG VII,207,143684,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τοι,οι,1
IG VII,208,143685,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τωι,ωι,1
IG VII,208,143685,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τοις,οι,1
IG VII,208,143685,"[ ]
Megaris — Aigosthena — 223-201 BC",Aigosthena,223,201,FALSE,TRUE,TRUE,300,300,300,τοι,οι,1
IG VII,213,143690,"[ ]
Megaris — Aigosthena — 219-198 BC",Aigosthena,219,198,TRUE,TRUE,TRUE,300,200,300,τωι,ωι,1
IG VII,214,143691,"[ ]
Megaris — Aigosthena — 218-197 BC",Aigosthena,218,197,TRUE,TRUE,TRUE,300,200,300,τωι,ωι,1
IG VII,223,143700,"[ ]
Megaris — Aigosthena — 192-146 BC",Aigosthena,192,146,FALSE,TRUE,TRUE,200,200,200,τωι,ωι,1
IG VII,223,143700,"[ ]
Megaris — Aigosthena — 192-146 BC",Aigosthena,192,146,FALSE,TRUE,TRUE,200,200,200,τοις,οι,1
IG VII,223,143700,"[ ]
Megaris — Aigosthena — 192-146 BC",Aigosthena,192,146,FALSE,TRUE,TRUE,200,200,200,τωι,ωι,1
IG VII,223,143700,"[ ]
Megaris — Aigosthena — 192-146 BC",Aigosthena,192,146,FALSE,TRUE,TRUE,200,200,200,τοις,οι,1
IG VII,223,143700,"[ ]
Megaris — Aigosthena — 192-146 BC",Aigosthena,192,146,FALSE,TRUE,TRUE,200,200,200,τωι,ωι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοις,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,235,143712,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 387-377 BC — IG VII 235 — Syll.³ 1004 — SEG 31.416",Oropos,387,377,FALSE,TRUE,TRUE,400,400,400,τοι,οι,1
IG VII,237,143714,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 237",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τοις,οι,1
IG VII,237,143714,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 237",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τωι,ωι,1
IG VII,237,143714,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 237",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τοις,οι,1
IG VII,237,143714,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 237",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τοις,οι,1
IG VII,239,143716,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 239",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τοις,οι,1
IG VII,239,143716,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 239",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τωι,ωι,1
IG VII,239,143716,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 239",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τοις,οι,1
IG VII,240,143717,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 240",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τοις,οι,1
IG VII,240,143717,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 240",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τωι,ωι,1
IG VII,240,143717,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 240",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,τοις,οι,1
